timestamp,value_0,value_1,anomaly
2023-01-02 18:00:00,2.0292693025263118,-1.8239596646228065,0
2023-01-02 19:00:00,0.7794443442543695,0.3936469915147383,0
2023-01-02 20:00:00,-1.2940145747481357,-0.5708749939429434,0
2023-01-02 21:00:00,-1.0947373387425923,0.1681423830563659,0
2023-01-02 22:00:00,-0.7003220274963959,-0.8282546784054645,0
2023-01-02 23:00:00,-0.5308802980055021,0.5918873733109884,0
2023-01-03 00:00:00,-0.941099022408341,2.0548427046632245,0
2023-01-03 01:00:00,-0.20401239622037667,0.04835329057617947,0
2023-01-03 02:00:00,0.5359227201648231,-1.3262904732237624,0
2023-01-03 03:00:00,-0.8812375627438418,0.23089140890679682,0
2023-01-03 04:00:00,0.3211067360593101,1.1149222317762841,0
2023-01-03 05:00:00,0.8970091163234659,1.0845596763622445,0
2023-01-03 06:00:00,-0.6174965426705359,-0.5348892714016521,0
2023-01-03 07:00:00,0.48497688146278733,-1.2829337433334917,0
2023-01-03 08:00:00,0.10430159958031344,-0.3287336858119618,0
2023-01-03 09:00:00,0.5819639951991382,-0.33024177574603164,0
2023-01-03 10:00:00,-1.9205392951393598,-0.12249847457761259,0
2023-01-03 11:00:00,-2.415018119478583,-0.4202918263821963,0
2023-01-03 12:00:00,0.7468890058044314,-0.6519672764221124,0
2023-01-03 13:00:00,-0.7197281523000234,-1.0070954168156048,0
2023-01-03 14:00:00,-0.3036808105069173,-0.4019244646093978,0
2023-01-03 15:00:00,1.6046965359063357,-0.6064173996350866,0
2023-01-03 16:00:00,-0.28261862136670335,-0.13280821224004377,0
2023-01-03 17:00:00,-1.3907066634640233,-1.8393362077350028,0
2023-01-03 18:00:00,-1.235680723132518,-0.052935018736163825,0
2023-01-03 19:00:00,-0.6040143129781583,1.4458076202938392,0
2023-01-03 20:00:00,-1.2359532037061804,0.34981052892931375,0
2023-01-03 21:00:00,1.7536544447858358,0.6150583574729894,0
2023-01-03 22:00:00,-0.3364073782278568,-2.4614703217878926,0
2023-01-03 23:00:00,-0.3576291268810861,0.6863968735315958,0
2023-01-04 00:00:00,-1.3936510084959584,-0.5450812447192104,0
2023-01-04 01:00:00,-1.310726840583222,0.824047510897675,0
2023-01-04 02:00:00,-0.9788581305202677,-1.2371543334375652,0
2023-01-04 03:00:00,0.6313374805015964,-0.06086039903656332,0
2023-01-04 04:00:00,-0.32672398248529644,-0.07735747260902015,0
2023-01-04 05:00:00,-0.2005801101023818,0.5877601063982494,0
2023-01-04 06:00:00,0.8469619537215788,0.03358734294019209,0
2023-01-04 07:00:00,-0.022809827480549317,-0.7483820745120398,0
2023-01-04 08:00:00,0.31019243277558894,0.3027774106793063,0
2023-01-04 09:00:00,0.33463567452885684,-0.18513047372007474,0
2023-01-04 10:00:00,1.068950779968347,1.3200563690692497,0
2023-01-04 11:00:00,0.07425269671664579,-0.48456957390841493,0
2023-01-04 12:00:00,-0.543244535903187,-0.8503074162876698,0
2023-01-04 13:00:00,2.1798882190627884,-0.9516336383968985,0
2023-01-04 14:00:00,-0.7049046791204935,-0.5209123267110418,0
2023-01-04 15:00:00,0.3654070527094909,0.46836039157963405,0
2023-01-04 16:00:00,1.3340152552299875,-0.7360120272324097,0
2023-01-04 17:00:00,-1.9692111552064715,1.0626356218360582,0
2023-01-04 18:00:00,1.4559480675687368,-0.2845615224523526,0
2023-01-04 19:00:00,-0.36287529938916074,0.1734095621147454,0
2023-01-04 20:00:00,0.66745687560687,-1.0959703002498982,0
2023-01-04 21:00:00,-1.489898458627713,-1.4152007806921787,0
2023-01-04 22:00:00,-0.20595977734758877,-0.36893053642189055,0
2023-01-04 23:00:00,-1.4270312927620192,-1.4464510173014944,0
2023-01-05 00:00:00,1.0581920905109548,0.6609406463232221,0
2023-01-05 01:00:00,-0.6784988051513862,-0.47582737314201373,0
2023-01-05 02:00:00,-0.5576394528428756,-0.6761338200517939,0
2023-01-05 03:00:00,0.2644022310924374,0.5683164133093622,0
